#{"t_start": 1622658581.794474, "env_id": "HalfCheetah-v2"}
r,l,t
1258.539308,1000,1219.968933
1390.969726,1000,1221.702568
1351.158483,1000,1222.300065
1382.510544,1000,1224.060676
1279.226419,1000,1224.657585
1217.565603,1000,1226.407952
1455.048248,1000,1227.003523
1246.324611,1000,1228.739759
1348.741089,1000,1229.331678
1354.16667,1000,1231.066322
1227.676129,1000,1231.663433
1037.025105,1000,1233.427605
1338.12342,1000,1234.025721
888.092963,1000,1235.763508
1306.895567,1000,1236.358332
1344.858844,1000,1236.962708
1261.238962,1000,1238.69916
1160.075526,1000,1239.296093
1340.746246,1000,1241.038335
1273.077285,1000,1241.630801
1247.540605,1000,1243.386426
1320.489229,1000,1243.982507
1319.557858,1000,1245.717101
1153.73949,1000,1246.312875
1263.165224,1000,1248.085955
1243.317464,1000,1248.68109
1448.475851,1000,1250.441702
1323.014185,1000,1251.069941
1333.545099,1000,1252.817109
1317.758685,1000,1253.411569
1410.944675,1000,1255.152729
1289.566067,1000,1255.745543
1334.595807,1000,1257.486995
1577.781482,1000,1258.08251
1380.369961,1000,1259.81485
1300.533972,1000,1260.404613
1053.58019,1000,1262.179208
1341.930706,1000,1262.791416
1570.380966,1000,1264.535889
1308.193152,1000,1265.130138
1334.18915,1000,1266.874605
1220.189275,1000,1267.482595
1511.363518,1000,1269.217865
1384.060208,1000,1269.820434
1310.971873,1000,1271.55864
1617.866996,1000,1272.156497
1228.708447,1000,1273.917819
1585.382099,1000,1274.50913
1800.141459,1000,1276.259749
1651.137776,1000,1276.90897
1194.241216,1000,1278.697444
1546.668699,1000,1279.320377
1637.955432,1000,1281.067656
1180.89211,1000,1281.665122
1687.257647,1000,1283.412772
1464.645346,1000,1284.01182
1316.844104,1000,1285.7567
1577.179166,1000,1286.350568
1351.142707,1000,1286.947809
1542.360883,1000,1288.695428
1425.275553,1000,1289.293411
1352.080554,1000,1291.031086
1317.841325,1000,1291.629496
1256.562505,1000,1293.387775
1643.792164,1000,1293.984053
1269.491416,1000,1295.727838
1451.311,1000,1296.327641
1646.964075,1000,1298.079824
1210.515763,1000,1298.676834
1522.941565,1000,1300.409222
1165.554326,1000,1300.998169
1312.262572,1000,1302.752038
1249.354238,1000,1303.348287
1550.802296,1000,1305.094201
995.234673,1000,1305.690185
1297.814197,1000,1307.468101
1456.713297,1000,1308.078441
1417.542469,1000,1309.821733
1263.069986,1000,1310.415639
1150.030174,1000,1312.176099
1234.142401,1000,1312.772945
1447.396673,1000,1314.527359
1424.52322,1000,1315.122497
1735.861986,1000,1316.855465
1451.122214,1000,1317.463013
1446.271209,1000,1319.201933
1320.982704,1000,1319.793459
1329.986419,1000,1321.533787
1570.545118,1000,1322.12574
1273.096108,1000,1323.878777
1552.267226,1000,1324.476928
1272.498307,1000,1326.20819
1407.947432,1000,1326.807182
1332.752369,1000,1328.543705
1622.427422,1000,1329.137626
1298.749951,1000,1330.878422
1254.000538,1000,1331.475881
1138.151545,1000,1333.227359
1845.184342,1000,1333.82931
1461.892505,1000,1335.57457
1312.17608,1000,1336.166597
847.881366,1000,1336.838343
1260.280685,1000,1338.612373
1870.987714,1000,1339.228442
1576.604548,1000,1340.987634
1298.424234,1000,1341.584848
1447.74692,1000,1343.345313
1268.621103,1000,1343.949237
1453.408988,1000,1346.361333
1425.529894,1000,1347.041475
1394.674696,1000,1349.509984
1333.159385,1000,1350.341923
1407.583735,1000,1352.6349
1443.245205,1000,1353.896221
1750.335809,1000,1355.735146
1803.403337,1000,1356.35576
1711.006101,1000,1358.112563
1540.020328,1000,1358.716009
1677.494695,1000,1360.514976
1444.129563,1000,1361.251782
1174.575414,1000,1363.531949
1790.208866,1000,1364.257492
1315.724646,1000,1366.209137
1175.978121,1000,1366.848447
1637.529624,1000,1368.997582
1771.203235,1000,1369.691785
1399.274266,1000,1371.850033
1296.547751,1000,1372.553112
1460.156837,1000,1374.539075
1409.043042,1000,1375.14276
1267.394811,1000,1377.031999
1482.290065,1000,1377.682295
1317.208677,1000,1379.594618
1526.457106,1000,1380.284326
1390.107059,1000,1382.263457
1775.28374,1000,1382.85139
1330.432408,1000,1385.103665
1326.799393,1000,1385.709529
1751.976755,1000,1387.413957
1391.788347,1000,1388.016516
1398.711128,1000,1389.804782
1329.351696,1000,1390.414238
1374.394239,1000,1392.402941
1572.968611,1000,1393.1006
1575.784156,1000,1393.779158
1337.526791,1000,1395.658219
1269.993437,1000,1396.264271
1570.495985,1000,1398.088658
1593.923316,1000,1398.722475
1167.391283,1000,1400.491819
1692.906071,1000,1401.086753
1561.533017,1000,1402.829433
1334.246545,1000,1403.429508
1236.922134,1000,1405.312455
1425.177486,1000,1405.984668
1454.3069,1000,1408.090005
1689.538345,1000,1408.798938
1445.442366,1000,1410.789434
1279.57127,1000,1411.472005
1291.552276,1000,1413.473421
1648.53309,1000,1414.262993
1175.928445,1000,1415.986471
1909.535375,1000,1416.586281
1352.958579,1000,1418.330795
1702.663807,1000,1418.923278
1204.498283,1000,1420.660797
1827.485217,1000,1421.250244
1544.20508,1000,1422.996959
1773.813456,1000,1423.599558
1775.050763,1000,1425.347797
1306.405321,1000,1425.944838
1926.046258,1000,1427.684614
1972.436089,1000,1428.40016
1343.126804,1000,1430.365758
1273.759861,1000,1431.009212
1382.056373,1000,1432.995897
1325.172901,1000,1433.69434
1583.894482,1000,1435.485016
1414.718759,1000,1436.089108
1328.963553,1000,1437.904753
1984.367289,1000,1438.633753
1343.788977,1000,1440.635225
1512.813743,1000,1441.767745
1390.518745,1000,1444.025217
1359.48727,1000,1444.691514
1292.168923,1000,1446.626384
1545.568147,1000,1447.220447
1494.293259,1000,1447.854841
1483.895013,1000,1449.573842
1844.053408,1000,1450.181814
1428.778412,1000,1451.939696
1928.567374,1000,1452.563606
1338.341732,1000,1454.312622
1490.651828,1000,1454.934483
1214.665719,1000,1456.915462
1398.704946,1000,1457.658084
1513.164993,1000,1459.781506
1285.576619,1000,1460.472472
1332.588505,1000,1463.351618
1300.419522,1000,1464.001893
1355.876577,1000,1466.103057
1376.042649,1000,1466.861521
1991.477403,1000,1469.091298
1803.494565,1000,1469.861792
1255.109091,1000,1471.822004
1553.502464,1000,1472.44545
1548.045999,1000,1474.56191
1877.298663,1000,1475.455205
1408.819151,1000,1478.310047
1500.70069,1000,1478.933625
1349.072561,1000,1480.665072
1247.938134,1000,1481.296251
1844.884711,1000,1483.209949
1667.533719,1000,1483.80551
1473.996388,1000,1485.510138
1306.185988,1000,1486.070916
1335.722081,1000,1487.791562
1528.923828,1000,1488.37623
1559.128313,1000,1490.891627
1238.735675,1000,1492.621462
1179.546951,1000,1495.777841
1143.077675,1000,1496.391959
1709.225562,1000,1498.218978
1277.544451,1000,1498.770569
1225.340569,1000,1500.399452
1286.499722,1000,1500.982472
1497.416419,1000,1502.672323
1405.414902,1000,1503.245665
1226.76301,1000,1504.93138
1195.883892,1000,1505.58945
1472.242073,1000,1506.283104
1273.807651,1000,1508.162088
1971.217946,1000,1508.876866
1552.718864,1000,1512.573772
1073.596813,1000,1514.142221
1690.799399,1000,1518.480628
1051.924467,1000,1519.888861
1319.597362,1000,1523.203704
1437.68273,1000,1524.196417
1396.774024,1000,1526.809354
1296.196263,1000,1527.812619
1250.522497,1000,1530.135372
1215.247506,1000,1532.140348
1212.756501,1000,1535.327316
1818.564685,1000,1536.142348
1354.160579,1000,1539.117219
1380.460129,1000,1539.996266
1212.513327,1000,1542.034149
1254.652606,1000,1542.685394
1699.88476,1000,1544.696284
1556.003534,1000,1545.366479
1380.140376,1000,1547.342739
1644.532892,1000,1548.006611
1297.899294,1000,1549.795504
1330.68457,1000,1550.451033
1176.588229,1000,1552.194958
1397.924298,1000,1552.822273
1493.751464,1000,1554.601443
1364.871123,1000,1555.209416
1345.312861,1000,1556.952736
1603.115208,1000,1557.545603
1989.830637,1000,1559.302556
1923.458064,1000,1560.019155
1610.197838,1000,1562.795673
1517.956637,1000,1564.157785
1587.540835,1000,1566.435266
1082.428376,1000,1567.133106
1394.830346,1000,1569.278935
1222.495097,1000,1570.007452
1092.573577,1000,1572.167008
1168.390958,1000,1572.868462
1302.036968,1000,1573.623752
1386.010789,1000,1575.513377
1329.828318,1000,1576.131493
1475.143789,1000,1578.170796
1488.42391,1000,1578.839802
1535.414163,1000,1580.802967
1236.651648,1000,1581.459499
1357.779638,1000,1584.981612
1619.50183,1000,1585.768721
1786.163562,1000,1587.857818
1188.464858,1000,1588.587886
1557.32741,1000,1591.083204
1436.147689,1000,1591.707883
1216.07292,1000,1594.161458
1856.81682,1000,1594.916567
1670.814656,1000,1597.321766
1341.828321,1000,1598.065307
1425.540975,1000,1601.616764
1098.711264,1000,1602.262168
1132.03319,1000,1604.480935
1357.938976,1000,1605.241884
1384.682448,1000,1607.957077
1707.745516,1000,1609.92401
1646.431104,1000,1612.187488
880.918038,1000,1612.920441
1538.961429,1000,1614.949086
1168.103781,1000,1615.550896
1960.071959,1000,1617.334284
1534.140807,1000,1617.968331
1418.047078,1000,1619.968492
1215.396983,1000,1620.835546
1139.04469,1000,1624.282239
1464.48565,1000,1624.905664
1243.268612,1000,1627.204791
1287.663035,1000,1627.933122
1586.144544,1000,1632.102305
1544.185324,1000,1632.820044
1326.10966,1000,1634.866534
1275.076708,1000,1635.466551
1196.83891,1000,1637.300402
2049.471783,1000,1638.030303
1198.515141,1000,1640.153416
1704.661479,1000,1640.897683
1519.412333,1000,1641.97949
1732.283794,1000,1644.547451
1295.774379,1000,1645.258239
1450.763089,1000,1647.538743
1887.502427,1000,1648.340154
1702.9484,1000,1650.285092
1399.613833,1000,1650.985094
1534.060931,1000,1654.206625
2114.294325,1000,1654.909998
1529.426584,1000,1657.170279
1612.217381,1000,1657.850056
2213.997511,1000,1661.083091
1580.829198,1000,1661.853236
1297.223039,1000,1664.045077
1983.066933,1000,1664.757766
1176.085727,1000,1666.708529
1313.704219,1000,1667.782714
1773.571829,1000,1670.622883
2180.125574,1000,1671.530583
1854.870247,1000,1674.172869
1959.229753,1000,1675.148402
1441.924248,1000,1676.916663
1464.344248,1000,1677.540132
1251.563957,1000,1679.538886
1734.943607,1000,1680.162449
1559.901885,1000,1681.934715
1245.274621,1000,1682.613517
1332.737712,1000,1684.597282
1948.664103,1000,1685.195295
1479.057703,1000,1686.950657
1480.691526,1000,1687.550377
1919.281455,1000,1689.568789
1221.312094,1000,1690.221715
1323.093125,1000,1692.181005
1757.198768,1000,1692.816499
1351.402855,1000,1694.575618
1522.611828,1000,1695.186927
1381.855048,1000,1696.952233
1309.948502,1000,1697.558549
2014.480124,1000,1699.329362
1313.869953,1000,1699.933103
906.712449,1000,1701.691052
1176.417157,1000,1702.296062
1548.033713,1000,1702.905702
1373.441063,1000,1704.667921
1964.815404,1000,1705.264601
2191.34131,1000,1707.004901
1689.426811,1000,1707.627168
1459.69666,1000,1709.43827
1492.49973,1000,1710.03664
1213.368612,1000,1711.793972
1302.317652,1000,1712.404307
1703.82641,1000,1714.403528
1532.934279,1000,1715.421989
1949.255521,1000,1718.143442
1428.881385,1000,1718.801266
2496.46446,1000,1720.589307
1407.498351,1000,1721.185152
1204.1992,1000,1723.094304
1594.671496,1000,1723.84223
1997.672682,1000,1726.302489
2224.066506,1000,1727.398702
2253.469692,1000,1729.975575
1901.935865,1000,1730.702427
2170.40866,1000,1732.606803
1445.546644,1000,1733.213166
2113.60062,1000,1734.964779
1813.574579,1000,1735.565145
2165.983647,1000,1737.49
2095.804969,1000,1738.190056
1582.158268,1000,1740.104911
2080.630647,1000,1740.70452
1905.066261,1000,1742.470072
1352.411097,1000,1743.11378
1705.662683,1000,1745.288235
1332.232529,1000,1746.123428
2517.519197,1000,1747.990643
1197.596292,1000,1748.589408
1739.023434,1000,1750.3512
1306.452321,1000,1750.949293
1500.195208,1000,1752.709375
2169.926075,1000,1753.303727
1632.440114,1000,1755.139276
1467.815556,1000,1755.829563
2285.733764,1000,1757.892711
2017.677643,1000,1758.553103
2337.972069,1000,1760.014878
1439.226275,1000,1762.446131
2433.940103,1000,1763.065837
2424.3022,1000,1765.808811
1131.270942,1000,1766.544484
2330.162585,1000,1768.658931
1842.607806,1000,1769.48147
2458.121663,1000,1772.415591
1099.265971,1000,1773.035405
1472.528717,1000,1775.31479
1386.413654,1000,1775.914139
1254.10514,1000,1777.684739
2316.972554,1000,1778.358195
2383.09796,1000,1780.279787
1913.634354,1000,1780.889925
2545.31324,1000,1782.851071
1475.450089,1000,1783.598661
2586.010707,1000,1785.472423
1523.382957,1000,1786.165723
2079.542923,1000,1789.233083
2065.744158,1000,1789.996067
1297.118746,1000,1792.21279
1298.121908,1000,1792.862479
1367.781068,1000,1794.905989
2061.018261,1000,1795.707822
1705.727325,1000,1797.500636
1617.776646,1000,1798.115741
1456.29945,1000,1800.130082
1531.2176,1000,1800.83004
1323.922324,1000,1802.627161
1169.660914,1000,1803.276139
1286.634857,1000,1805.347446
2569.494357,1000,1806.986615
1580.614348,1000,1808.958852
1837.623481,1000,1809.734599
1934.888735,1000,1811.903879
1292.71672,1000,1812.6943
1555.78433,1000,1814.471093
1990.473911,1000,1815.066511
2359.245671,1000,1816.831784
2207.567794,1000,1817.749828
1272.111926,1000,1819.669977
2194.368591,1000,1820.267282
1602.950816,1000,1820.864152
1888.99322,1000,1822.618557
1870.800076,1000,1823.208769
1651.835693,1000,1824.959191
1425.084274,1000,1825.55786
2041.389785,1000,1827.295795
1860.497444,1000,1827.889464
1251.371855,1000,1829.678007
2539.88598,1000,1830.274494
2272.752654,1000,1832.401463
1545.206043,1000,1833.127968
1335.137561,1000,1835.441008
1412.329594,1000,1836.512751
1203.955102,1000,1838.801022
1772.41015,1000,1839.788986
2001.613919,1000,1841.528906
2258.593724,1000,1842.126322
2189.09896,1000,1843.911875
1215.723437,1000,1844.559448
1553.267338,1000,1846.507694
2144.443988,1000,1847.123945
1236.103589,1000,1849.035855
2452.501629,1000,1849.623236
1573.875695,1000,1851.820183
2594.207622,1000,1852.625114
1472.407594,1000,1854.592299
1757.1958,1000,1855.791813
1239.62203,1000,1857.918985
1451.416845,1000,1858.543431
2511.711406,1000,1860.476299
2241.891908,1000,1861.247481
1239.226903,1000,1863.521723
1398.724081,1000,1864.229602
2797.234566,1000,1866.793098
1598.283089,1000,1867.437723
1446.249776,1000,1869.198093
1557.310615,1000,1869.821936
1330.425279,1000,1871.98833
2458.211575,1000,1872.751325
1317.899655,1000,1875.27034
2570.936376,1000,1876.172709
2258.22235,1000,1878.210919
2918.582289,1000,1878.914998
1404.921523,1000,1879.597812
2225.81757,1000,1881.340227
1569.268747,1000,1881.996974
1651.132494,1000,1884.426097
1867.575989,1000,1885.203061
1339.487211,1000,1887.156528
1298.857841,1000,1887.873337
2646.853621,1000,1889.81172
1365.577658,1000,1890.417447
2169.114933,1000,1892.297794
1804.402487,1000,1893.180371
2954.770834,1000,1895.328429
1357.572089,1000,1896.144469
2119.047375,1000,1898.464448
1395.744335,1000,1899.205989
2406.594159,1000,1901.395202
2147.108235,1000,1902.029159
2418.651275,1000,1904.681438
1943.008455,1000,1905.781637
2920.450365,1000,1909.08392
2168.747298,1000,1910.472566
1618.552994,1000,1912.379636
1302.524494,1000,1913.1919
1525.957129,1000,1915.744398
2623.315036,1000,1916.826708
2164.011175,1000,1919.098069
2123.648173,1000,1919.873563
1353.560899,1000,1922.095177
1302.951892,1000,1923.370181
2703.504573,1000,1925.438788
1701.715343,1000,1926.08407
1406.597146,1000,1928.188162
2375.609657,1000,1928.815205
2063.019643,1000,1930.589877
1481.393744,1000,1931.185057
2830.733217,1000,1933.187507
1760.620648,1000,1933.848746
2010.571812,1000,1935.638164
2536.270401,1000,1936.803167
2641.611171,1000,1939.648291
2403.616525,1000,1940.415471
2084.560685,1000,1941.239559
2730.15748,1000,1943.497126
1520.596583,1000,1944.496963
1882.037142,1000,1946.932584
1482.649124,1000,1947.880927
1819.350538,1000,1949.792081
1158.286813,1000,1950.487395
2025.294136,1000,1952.319052
1422.248165,1000,1952.939253
1881.971944,1000,1954.696864
2510.47517,1000,1955.316698
1950.524285,1000,1957.079299
1812.822595,1000,1957.677377
2067.197271,1000,1959.50234
2238.907114,1000,1960.113057
1338.560933,1000,1961.870173
2848.616511,1000,1962.491338
2235.432369,1000,1964.245444
1448.413055,1000,1964.853251
1820.720433,1000,1966.850422
2449.658515,1000,1967.725546
1512.932291,1000,1970.940255
1426.007144,1000,1972.608822
2176.05617,1000,1975.144371
1540.472135,1000,1975.812492
1219.312063,1000,1977.811415
1323.787228,1000,1978.549784
2668.674776,1000,1980.551112
2996.96045,1000,1981.159317
1291.418306,1000,1982.95145
1224.568972,1000,1983.551764
1717.746434,1000,1985.39866
2009.877556,1000,1986.074353
2401.576628,1000,1988.304724
2717.719857,1000,1989.659321
1249.514151,1000,1991.572397
2739.969846,1000,1992.224053
1301.551884,1000,1994.882294
2886.239111,1000,1995.926873
2180.844364,1000,1998.605121
3037.911011,1000,1999.292199
1642.086505,1000,2001.230857
1852.56706,1000,2002.595206
2735.735417,1000,2003.374525
1780.303907,1000,2005.347266
2213.380796,1000,2006.116232
1397.552137,1000,2008.102986
2513.946979,1000,2008.889004
2098.443615,1000,2011.255283
2528.896428,1000,2011.926248
2292.871524,1000,2014.046093
2345.837543,1000,2014.788593
1528.045804,1000,2017.007296
2846.819977,1000,2017.724112
1328.086375,1000,2020.105853
2835.769109,1000,2020.974607
1315.886109,1000,2023.520913
1771.430957,1000,2024.208968
1439.627037,1000,2026.449992
1309.669557,1000,2027.121152
2855.015239,1000,2028.928598
1824.869807,1000,2029.526006
1454.478399,1000,2031.379125
1244.935458,1000,2032.159626
1316.362357,1000,2035.784192
2558.488055,1000,2036.635151
1092.027203,1000,2039.422441
2777.073998,1000,2040.074008
1429.038706,1000,2043.874008
1797.455524,1000,2044.481397
2778.020969,1000,2046.413485
2698.977717,1000,2047.067092
1813.04776,1000,2048.9129
1311.4505,1000,2049.563543
1602.422246,1000,2051.514974
1339.186376,1000,2052.23282
1518.149448,1000,2054.977702
1904.858634,1000,2055.721795
2087.071297,1000,2057.681483
1711.342356,1000,2058.349509
2275.684283,1000,2061.099155
1286.570474,1000,2062.212662
1696.733674,1000,2064.328853
1864.354508,1000,2064.92715
2528.25958,1000,2066.678659
1867.203774,1000,2067.278387
1400.842568,1000,2067.877575
2880.041042,1000,2069.779665
2553.999251,1000,2070.381173
1729.689429,1000,2072.127025
1391.399446,1000,2072.748441
1665.353661,1000,2074.512373
2758.087565,1000,2075.108825
1930.853235,1000,2076.853699
1143.606538,1000,2077.447253
1715.419088,1000,2079.195371
1864.247267,1000,2079.792078
2620.517173,1000,2081.553616
2899.335212,1000,2082.151941
1982.461433,1000,2083.928448
1797.511554,1000,2084.528099
2606.683646,1000,2086.321773
3163.48612,1000,2086.913694
3082.477789,1000,2088.692237
3059.944462,1000,2089.438776
3025.536988,1000,2092.558389
2451.259015,1000,2093.622994
2536.166746,1000,2095.746616
1170.096834,1000,2096.373758
1590.375487,1000,2098.200722
1059.41298,1000,2098.840492
2421.198977,1000,2100.879523
1123.021661,1000,2101.791162
1487.983358,1000,2104.281755
1149.89005,1000,2104.918555
1073.784287,1000,2106.804387
1417.391168,1000,2107.597472
2119.444831,1000,2109.940745
1078.476835,1000,2110.674924
1291.351881,1000,2112.668827
1411.763773,1000,2113.389182
1386.645843,1000,2116.82043
1393.311675,1000,2117.514288
1210.673217,1000,2120.166108
1310.670329,1000,2121.490467
1403.469212,1000,2124.203599
1294.759395,1000,2124.816974
1732.972412,1000,2126.588853
1658.415788,1000,2127.194097
1659.382952,1000,2127.804361
1715.544247,1000,2130.578202
1385.094865,1000,2131.28949
1225.597335,1000,2133.678628
1207.548645,1000,2134.292114
2191.098343,1000,2136.069835
2323.793525,1000,2136.669703
2544.812952,1000,2138.446677
1992.086467,1000,2139.059798
1087.172351,1000,2140.85127
2439.767312,1000,2141.465804
1178.013583,1000,2143.280995
2970.064357,1000,2143.910044
2244.818314,1000,2145.681089
2080.364887,1000,2146.389009
1244.001528,1000,2149.636546
2372.464623,1000,2151.29687
1697.086374,1000,2154.027131
2962.630762,1000,2154.803847
2254.835391,1000,2157.274424
2984.386827,1000,2158.627009
1349.182511,1000,2162.173294
2744.58928,1000,2162.783115
2445.52587,1000,2164.613007
1773.78029,1000,2165.237724
1192.409339,1000,2167.04609
1972.897031,1000,2167.685364
2649.630273,1000,2169.436253
1352.731781,1000,2170.061577
1830.734408,1000,2171.877203
1473.501344,1000,2172.536637
2184.22913,1000,2174.3575
1513.260434,1000,2175.144055
1329.588707,1000,2177.043825
2404.469582,1000,2177.649712
1848.986263,1000,2179.395038
2941.869497,1000,2180.505711
3019.372116,1000,2183.233852
2006.51565,1000,2183.880114
1444.242776,1000,2185.8433
2732.045874,1000,2186.429658
2545.852125,1000,2188.420104
1864.686309,1000,2189.302755
2608.75705,1000,2190.603663
2904.17518,1000,2192.64352
1801.251368,1000,2193.969016
2838.108426,1000,2196.489193
1846.991776,1000,2197.726711
2515.608801,1000,2200.606087
2744.822596,1000,2201.961848
1401.587916,1000,2203.805676
1270.926564,1000,2204.419628
2625.760568,1000,2206.227582
1738.579792,1000,2206.880374
2120.708431,1000,2208.873851
1173.925298,1000,2209.589384
2763.777902,1000,2212.152989
2127.338952,1000,2212.929645
2951.031967,1000,2214.731394
3006.21664,1000,2215.339767
2050.780443,1000,2217.11921
1521.961241,1000,2217.740919
1343.990745,1000,2219.538534
1418.832942,1000,2220.220463
1604.135998,1000,2222.024014
1927.24838,1000,2222.660463
2730.445567,1000,2225.179901
2256.761468,1000,2226.07283
2360.818729,1000,2228.1712
1378.706988,1000,2228.78714
1936.109603,1000,2230.562076
2015.778947,1000,2231.157501
2565.455358,1000,2232.919235
2020.814697,1000,2233.512327
1854.820076,1000,2236.285417
2742.073046,1000,2237.126582
1240.45081,1000,2239.376317
2901.660139,1000,2240.041249
1584.319239,1000,2242.11614
1228.737231,1000,2242.927183
2651.64467,1000,2246.988738
2684.777597,1000,2248.606325
1259.317834,1000,2251.484278
1253.976448,1000,2252.680113
1432.995897,1000,2255.161925
1514.489302,1000,2255.766874
2050.741353,1000,2256.390236
2986.015657,1000,2258.173386
2712.729523,1000,2258.810365
1663.072714,1000,2261.75495
2683.741345,1000,2262.525648
2473.983616,1000,2264.280521
2882.628907,1000,2264.880771
1486.749669,1000,2266.630384
2916.350771,1000,2267.223751
1615.527055,1000,2269.08365
3115.996327,1000,2269.676216
2944.692318,1000,2271.487523
2972.087009,1000,2272.090123
1564.491252,1000,2273.911178
3060.165346,1000,2274.522288
3186.385115,1000,2276.317559
1453.633565,1000,2276.920099
3069.708741,1000,2278.678844
1666.712111,1000,2279.288302
1888.350421,1000,2281.049493
1851.522476,1000,2281.669848
2956.380656,1000,2283.444154
2045.153477,1000,2284.071954
1415.880759,1000,2285.870606
1721.867491,1000,2286.479008
1610.872024,1000,2288.266867
2618.478639,1000,2288.933018
2743.295902,1000,2292.739109
2604.576057,1000,2293.872151
2048.244239,1000,2295.826294
2640.623815,1000,2296.777265
3001.121374,1000,2299.629139
3050.596362,1000,2300.314078
2943.066706,1000,2302.458965
1293.830081,1000,2303.745903
3105.199088,1000,2306.389405
2885.314197,1000,2307.233218
2726.873856,1000,2309.09802
2628.001948,1000,2309.741312
2828.175826,1000,2311.708415
2890.09818,1000,2312.31223
2764.955158,1000,2312.925245
1949.85215,1000,2314.999843
1750.889478,1000,2316.405149
1261.335728,1000,2318.422275
2246.319022,1000,2319.424013
2099.501618,1000,2321.419363
2075.731938,1000,2322.294012
2349.349033,1000,2325.721273
2952.79982,1000,2326.429198
2648.817454,1000,2329.103628
2959.626436,1000,2329.696292
2489.088281,1000,2331.555753
2109.451924,1000,2332.1511
3025.81522,1000,2333.987618
2471.155294,1000,2334.676304
3099.031939,1000,2336.484963
1354.395531,1000,2337.127427
2607.673241,1000,2339.127107
1983.183698,1000,2339.829321
3070.882254,1000,2341.585364
2781.715245,1000,2342.171055
1752.967475,1000,2343.944741
2719.016209,1000,2344.593396
3074.447079,1000,2346.69321
1463.902418,1000,2347.787471
1296.102042,1000,2350.754853
3183.631784,1000,2351.417989
2896.404829,1000,2353.219357
2913.134065,1000,2353.832212
3241.619568,1000,2355.718256
2995.877559,1000,2356.348996
3157.912913,1000,2358.250666
3149.016358,1000,2359.04955
1909.471682,1000,2360.838911
2415.170806,1000,2361.428422
3044.579654,1000,2363.241228
1752.907986,1000,2363.866647
2984.340239,1000,2365.662847
2208.80182,1000,2366.270492
2937.523532,1000,2368.055066
2873.453994,1000,2368.665862
2025.90028,1000,2370.476832
1944.557015,1000,2371.096224
1590.601955,1000,2371.690196
2852.659856,1000,2373.503594
1796.357555,1000,2374.115043
2945.394913,1000,2376.002324
2912.741548,1000,2376.707659
1894.990367,1000,2379.471412
1907.375102,1000,2380.150344
3222.071553,1000,2381.894074
2762.499488,1000,2382.494268
3190.243508,1000,2384.276185
2962.808553,1000,2384.880324
2985.799649,1000,2386.66541
2964.974598,1000,2387.277651
3157.105224,1000,2389.084971
2976.235342,1000,2389.688047
2948.045562,1000,2391.441124
1348.579036,1000,2392.078556
3149.853528,1000,2394.183066
1625.18468,1000,2396.24468
2176.707995,1000,2399.814274
3064.7365,1000,2400.525624
2066.479746,1000,2403.064724
2062.360995,1000,2403.748099
1725.745783,1000,2405.814886
1911.65679,1000,2407.363515
2074.47578,1000,2410.3053
1324.909238,1000,2411.033384
2071.505816,1000,2413.256805
1155.743132,1000,2413.872291
2079.734229,1000,2415.608295
3264.568227,1000,2416.231446
1666.055859,1000,2418.056628
1523.443016,1000,2418.715458
2624.515262,1000,2420.55066
1143.140335,1000,2421.168369
3128.737034,1000,2422.921721
1828.947251,1000,2423.535528
1895.659678,1000,2425.297322
1829.683583,1000,2425.934188
1524.041338,1000,2427.933203
1901.271997,1000,2428.950869
1590.538436,1000,2431.334634
1483.805439,1000,2432.37829
1615.828402,1000,2433.675536
1293.923081,1000,2436.891382
2127.107698,1000,2437.543725
3258.357447,1000,2439.471571
2375.34218,1000,2440.113279
1384.819949,1000,2441.883793
3142.547541,1000,2442.50141
2482.465517,1000,2444.411309
2263.061391,1000,2445.524227
1435.420916,1000,2448.573309
3021.719366,1000,2449.406251
3147.18386,1000,2451.26471
1357.4846,1000,2451.883844
1298.8553,1000,2453.632479
1922.104287,1000,2454.246634
1610.532594,1000,2456.000748
2937.726753,1000,2456.639999
2667.42599,1000,2458.461188
1759.230032,1000,2459.099549
1330.967257,1000,2460.896433
2456.565016,1000,2461.511186
2440.159554,1000,2463.299625
2795.109725,1000,2463.92914
1945.210982,1000,2466.171617
1816.043073,1000,2467.188501
2307.263855,1000,2469.55675
2108.244609,1000,2470.329654
1107.48178,1000,2474.373367
2737.068765,1000,2475.560824
1492.882902,1000,2477.610938
2867.677833,1000,2478.375089
3112.55432,1000,2481.15324
2880.461268,1000,2483.047437
2805.994392,1000,2485.004139
1952.630775,1000,2486.488088
2564.506206,1000,2488.402846
2742.577191,1000,2489.011667
3091.711515,1000,2490.930006
3023.314908,1000,2491.550041
1329.666331,1000,2493.415175
3115.954975,1000,2494.035789
2789.105813,1000,2496.801306
1703.998279,1000,2497.903488
3122.602028,1000,2498.867282
2919.2635,1000,2500.831792
1809.736182,1000,2501.651247
1520.292316,1000,2503.922344
2821.286578,1000,2504.729245
2501.967271,1000,2507.590004
2861.737981,1000,2508.393051
3084.505535,1000,2510.983931
1279.448179,1000,2511.764165
3104.80047,1000,2514.131656
2935.238729,1000,2515.082457
3071.884857,1000,2517.491206
3139.65044,1000,2518.275394
2913.654723,1000,2521.087765
2339.31374,1000,2522.059509
1448.572552,1000,2526.499735
3269.156857,1000,2528.292954
1473.396228,1000,2535.215266
1223.832333,1000,2537.20625
